"","Year","OPCS","Description","FCE","Admissions","Male","Female","Gender Unknown","Emergency","Waiting list","Planned","Other Admission Method","Mean time waited","Median time waited","Mean length of stay","Median length of stay","Mean age","Age 0","Age 1-4","Age 5-9","Age 10-14","Age 15","Age 16","Age 17","Age 18","Age 19","Age 20-24","Age 25-29","Age 30-34","Age 35-39","Age 40-44","Age 45-49","Age 50-54","Age 55-59","Age 60-64","Age 65-69","Age 70-74","Age 75-79","Age 80-84","Age 85-89","Age 90+","Day case","FCE bed days","EmergencyDC","ElectiveDC","OtherDC","class1","elective","new_daycase","inpatient","daycase","class2","class3","class4","proc_group"
"4052","2017","V11","Fixation of bone of face",630,610,425,205,0,75,498,36,1,46.3221153846154,23,1.53644314868805,1,36.0304,0,1,0,10,7,6,7,19,23,102,94,77,71,52,40,22,24,17,21,15,5,6,6,0,278,518,14,64,0,76,534,342,244,290,0,534,0,"Skull&Spine"
"4053","2017","V12","Operations on bones of skull",250,239,127,123,0,7,134,97,1,63,48,4.8868778280543,4,13.6204819277108,6,166,7,8,0,0,3,1,2,2,2,4,3,6,8,2,11,8,2,3,3,2,0,0,16,1175,0,3,0,8,231,19,213,18,0,231,0,"Skull&Spine"
"4054","2017","V13","Other operations on bone of face",685,681,374,311,0,26,528,126,1,95.3616161616162,71,1.96213808463252,1,30.4151944035346,3,5,134,96,12,6,15,24,23,62,35,27,22,25,26,26,32,26,21,18,13,21,5,2,226,878,1,36,0,27,654,262,404,250,0,0,654,"Skull&Spine"
"4055","2017","V14","Excision of mandible",1159,1144,619,540,0,38,1067,36,3,49.8777335984095,28,12.2028169014085,9,57.4678819444444,0,4,9,19,5,7,4,6,1,28,33,31,40,45,84,102,110,159,156,132,84,60,24,9,340,9377,6,68,0,41,1103,408,715,388,0,1103,0,"Skull&Spine"
"4056","2017","V15","Reduction of fracture of mandible",3911,3608,3507,404,0,3295,237,38,38,9.01075268817204,3,2.10439414114514,2,30.4577446699204,0,3,10,64,48,66,99,165,182,955,707,495,307,245,183,140,74,42,31,25,21,18,8,5,39,8123,172,46,2,3333,275,85,269,6,275,0,0,"Skull&Spine"
"4057","2017","V16","Division of mandible",1002,1001,393,609,0,7,631,363,0,114.808149405772,76,1.43078512396694,1,25.0752245508982,1,3,1,1,0,8,47,106,138,366,107,75,58,26,37,11,6,7,2,0,1,1,0,0,15,1391,0,26,0,7,994,41,953,41,0,0,994,"Skull&Spine"
"4058","2017","V17","Fixation of mandible",2245,2159,1809,436,0,956,1116,73,14,59.2764471057884,39,1.92458303118202,1,34.1310166441745,2,9,10,45,20,21,40,63,75,421,378,280,199,144,145,113,89,50,33,36,25,18,6,1,817,2692,92,123,1,970,1189,940,691,498,0,1189,0,"Skull&Spine"
"4059","2017","V18","Distraction osteogenesis of bones of skull",135,127,74,61,0,5,70,51,1,49.5223880597015,35,2.45977011494253,1,10.6101851851852,51,27,12,12,1,1,0,4,3,6,4,1,3,1,0,1,5,1,1,1,0,0,0,0,47,204,1,12,0,6,121,59,68,53,0,121,0,"Skull&Spine"
"4060","2017","V19","Other operations on mandible",1056,1022,505,551,0,165,789,66,2,59.1450488145049,29,2.44558521560575,1,48.4394661582459,0,2,34,38,10,14,13,15,12,81,73,54,54,46,55,77,90,69,74,100,54,38,32,14,548,1243,58,82,0,167,855,630,345,510,0,855,0,"Skull&Spine"
"4061","2017","V20","Reconstruction of temporomandibular joint",227,226,36,191,0,0,201,25,0,137.589473684211,123,1.83412322274882,1,40.6299559471366,0,3,2,4,1,1,0,6,3,15,27,24,16,29,31,21,19,9,10,3,3,0,0,0,12,384,0,9,0,0,226,21,205,21,0,0,226,"Skull&Spine"
"4062","2017","V21","Other operations on temporomandibular joint",2399,2385,338,2061,0,146,2196,42,1,99.0933460986118,79,1.35275080906149,1,39.2263202011735,0,3,10,48,12,25,39,46,51,333,281,241,231,208,194,196,147,106,91,53,35,19,7,10,1774,779,84,183,0,147,2238,1957,412,1826,0,0,2238,"Skull&Spine"
"4063","2017","V22","Primary decompression operations on cervical spine",6035,5718,3262,2773,0,438,5074,89,117,84.7967741935484,61,4.57372025955299,2,55.7478004374895,11,24,22,34,8,10,7,7,9,50,78,148,268,467,776,891,805,621,568,506,337,196,85,15,48,29525,1,39,0,555,5163,87,5089,74,0,5163,0,"Skull&Spine"
"4064","2017","V23","Revisional decompression operations on cervical spine",180,171,99,81,0,10,150,9,2,93.0285714285714,57,6.80701754385965,2,53.9775280898876,0,1,1,1,0,0,1,1,0,2,4,10,6,14,25,33,21,6,14,18,14,5,1,0,1,1171,0,1,0,12,159,2,157,2,0,0,159,"Skull&Spine"
"4065","2017","V24","Decompression operations on thoracic spine",719,547,449,270,0,190,264,22,71,69.5258620689655,43,13.7753222836096,8,61.8931623931624,0,3,4,3,1,1,1,0,0,10,6,14,13,33,34,62,75,91,101,104,81,52,9,4,1,8711,0,0,0,261,286,1,286,0,0,286,0,"Skull&Spine"
"4066","2017","V25","Primary decompression operations on lumbar spine",17191,16554,8578,8609,4,1261,14809,245,239,93.8869623958568,66,2.76144774808681,1,57.7327520627304,0,4,3,4,5,4,17,18,25,241,502,919,1138,1171,1485,1506,1533,1611,1852,2120,1693,934,269,35,688,51618,12,508,1,1500,15054,1196,14007,1047,0,0,15054,"Skull&Spine"
"4067","2017","V26","Revisional decompression operations on lumbar spine",2182,2062,1139,1043,0,159,1831,49,23,103.216119402985,69,3.61328125,2,55.6680478821363,0,0,0,0,0,0,0,1,2,21,71,127,168,194,218,250,197,212,198,227,172,88,24,2,66,8079,2,52,0,182,1880,118,1778,102,0,0,1880,"Skull&Spine"
"4068","2017","V27","Decompression operations on unspecified spine",43,37,19,24,0,5,31,1,0,103.153846153846,70,4.75,4,56.6279069767442,0,0,0,1,0,0,0,0,0,0,2,3,3,2,1,5,2,8,3,9,3,1,0,0,0,201,0,1,0,5,32,1,31,1,0,0,32,"Skull&Spine"
"4069","2017","V28","Insertion of lumbar interspinous process spacer",100,99,42,58,0,1,96,2,0,124.744680851064,96,1.98989898989899,1,58.31,0,0,0,0,0,0,0,0,0,1,1,2,8,5,11,8,16,12,10,15,7,1,3,0,0,193,0,1,0,1,98,1,97,1,0,0,98,"Skull&Spine"
"4070","2017","V29","Primary excision of cervical intervertebral disc",2864,2723,1518,1345,1,206,2418,59,40,99.1282175813502,67,3.08286252354049,2,54.6673721340388,0,0,0,2,1,1,5,0,2,8,45,81,160,295,414,481,399,307,217,203,124,65,24,1,68,9230,0,12,0,246,2477,80,2408,69,0,0,2477,"Skull&Spine"
"4071","2017","V30","Revisional excision of cervical intervertebral disc",57,55,23,34,0,2,53,0,0,76,52,2.94642857142857,2,55.0877192982456,0,0,0,0,0,0,0,0,0,1,0,2,2,4,6,17,9,5,5,0,4,2,0,0,0,165,0,0,0,2,53,0,53,0,0,53,0,"Skull&Spine"
"4072","2017","V31","Primary excision of thoracic intervertebral disc",92,82,52,40,0,16,55,5,6,97.0652173913043,59,10.5733333333333,9,57.0769230769231,0,0,1,4,1,0,0,1,0,1,2,0,3,0,6,16,9,12,10,12,9,4,0,0,1,832,0,0,0,22,60,1,59,1,0,0,60,"Skull&Spine"
"4073","2017","V32","Revisional excision of thoracic intervertebral disc",3,3,1,2,0,0,2,1,0,40.5,41,6,6,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,35,0,0,0,0,3,0,3,0,0,3,0,"Skull&Spine"
"4074","2017","V33","Primary excision of lumbar intervertebral disc",4908,4742,2384,2524,0,531,4063,83,65,77.9106596159198,52,2.32586837294333,1,44.8397055816806,0,1,2,5,3,4,6,13,21,156,408,582,705,720,667,489,349,230,207,177,95,42,6,3,418,10799,4,188,1,596,4146,606,3634,512,0,4146,0,"Skull&Spine"
"4075","2017","V34","Revisional excision of lumbar intervertebral disc",691,634,331,360,0,93,521,15,5,92.5127659574468,56,2.92679127725857,1,44.6753623188406,0,0,0,0,0,0,1,1,0,12,46,86,116,109,121,62,43,36,27,18,6,3,1,2,30,1838,1,16,0,98,536,46,500,36,0,0,536,"Skull&Spine"
"4076","2017","V35","Excision of unspecified intervertebral disc",12,12,6,6,0,1,11,0,0,62.2727272727273,46,1.7,1,44.3333333333333,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,1,1,0,0,1,1,0,0,0,1,18,0,1,0,1,11,2,9,2,0,11,0,"Skull&Spine"
"4077","2017","V36","Prosthetic replacement of intervertebral disc",312,309,127,185,0,8,295,5,1,87.0489510489511,54,1.72077922077922,1,46.2838709677419,0,0,0,0,0,0,0,0,0,3,9,23,30,58,83,55,29,9,4,5,2,0,0,0,4,527,1,2,0,9,300,6,294,6,0,0,300,"Skull&Spine"
"4078","2017","V37","Primary fusion of joint of cervical spine",138,123,74,64,0,20,95,4,4,74.3493975903614,50,8.7948717948718,5,57.0820895522388,0,1,6,4,1,0,1,0,1,2,2,3,2,4,9,12,14,11,14,17,19,9,1,1,0,1170,0,0,0,24,99,0,99,0,0,99,0,"Skull&Spine"
"4079","2017","V38","Primary fusion of other joint of spine",1916,1878,770,1146,0,39,1812,23,4,149.627553998832,103,4.52219178082192,3,54.7101677148847,0,0,1,4,5,3,1,2,1,15,39,83,133,171,250,225,238,194,212,188,108,31,3,1,9,8561,1,7,0,43,1835,16,1820,15,0,0,1835,"Skull&Spine"
"4080","2017","V39","Revisional fusion of joint of spine",302,293,118,184,0,16,256,17,4,142.599156118143,84,6.16319444444444,4,55.0367892976589,0,0,1,1,1,0,0,2,0,5,3,10,19,26,35,37,42,26,32,39,18,2,0,0,0,1796,0,0,0,20,273,0,273,0,0,0,273,"Skull&Spine"
"4081","2017","V40","Stabilisation of spine",2688,2433,1330,1358,0,504,1746,79,104,107.128040973111,72,8.09079118028534,4,56.5334586466165,0,6,8,36,9,7,19,21,15,79,74,68,92,133,203,273,283,311,329,347,228,91,26,2,42,20700,2,14,0,608,1825,56,1787,38,0,0,1825,"Skull&Spine"
"4082","2017","V41","Instrumental correction of deformity of spine",2679,2626,875,1804,0,64,2270,287,5,127.953020134228,99,7.78758620689655,6,23.3803980473151,0,33,226,945,237,222,143,112,51,112,35,25,25,21,46,54,69,78,86,89,42,12,0,0,144,17640,0,40,0,69,2557,184,2381,176,0,0,2557,"Skull&Spine"
"4083","2017","V42","Other correction of deformity of spine",96,96,26,70,0,1,92,3,0,112.472527472527,85,11.5764705882353,11,22.9583333333333,0,1,5,35,9,4,4,8,2,10,0,1,0,0,3,3,2,3,2,3,0,1,0,0,0,1056,0,0,0,1,95,0,95,0,0,0,95,"Skull&Spine"
"4084","2017","V43","Extirpation of lesion of spine",284,253,152,132,0,36,182,15,20,65.3827160493827,33,9.62393162393162,4,55.3416892857143,2,2,6,10,2,4,1,0,3,9,6,5,10,10,14,26,21,31,35,37,21,18,6,1,23,2348,0,3,0,56,197,26,179,18,0,197,0,"Skull&Spine"
"4085","2017","V44","Decompression of fracture of spine",2045,1779,735,1310,0,265,1315,149,50,44.8568965517241,31,5.62559241706161,1,68.5470588235294,0,0,0,1,0,0,0,1,3,12,19,14,22,34,53,113,146,215,283,396,342,242,115,29,398,8538,27,169,0,315,1464,567,1058,406,0,1464,0,"Skull&Spine"
"4086","2017","V45","Other reduction of fracture of spine",98,85,69,29,0,74,6,1,4,50.4,48,15.6621621621622,9,52.2857142857143,0,0,1,0,1,0,0,2,4,9,6,2,8,3,7,6,7,6,8,10,7,7,2,2,2,1271,0,1,0,78,7,3,7,0,0,7,0,"Skull&Spine"
"4087","2017","V46","Fixation of fracture of spine",1058,792,660,398,0,508,192,16,76,87.2321428571429,59,11.2537313432836,7,48.9923518164436,0,0,7,11,9,9,18,23,17,85,69,52,63,55,72,108,85,84,83,75,63,37,17,4,8,10230,2,12,0,584,208,20,204,4,0,0,208,"Skull&Spine"
"4088","2017","V47","Biopsy of spine",809,612,441,368,0,154,364,70,24,14.3706293706294,9,13.3193717277487,6,61.4748735777497,1,4,6,12,3,3,0,2,0,10,6,17,27,28,38,63,73,93,112,110,94,53,33,3,297,5590,14,40,1,178,434,337,253,181,434,0,0,"Skull&Spine"
"4089","2017","V48","Denervation of spinal facet joint of vertebra",15758,15550,5804,9953,1,11,12105,3434,0,144.446319154604,111,0.877049180327869,0,59.0209856915739,0,0,0,0,0,0,1,3,3,64,206,378,704,1129,1693,1993,1922,1763,1737,1742,1313,721,276,77,15509,524,10,114,0,11,15539,15623,133,15406,0,0,15539,"Skull&Spine"
"4090","2017","V49","Exploration of spine",48,43,27,21,0,8,33,0,2,90.6428571428571,81,7.27777777777778,4,47.5,0,0,2,1,0,0,0,0,0,3,2,1,7,4,4,7,7,1,0,3,4,2,0,0,7,297,0,3,0,10,33,10,26,7,0,0,33,"Skull&Spine"
"4091","2017","V51","Other primary excision of lumbar intervertebral disc",129,128,57,72,0,2,124,2,0,118.679245283019,92,5.23387096774194,3,60.8125,0,0,0,0,0,0,0,0,1,1,0,1,0,11,9,14,14,21,24,20,9,2,1,0,1,647,0,1,0,2,126,2,124,2,0,0,126,"Skull&Spine"
"4092","2017","V52","Other operations on intervertebral disc",538,463,277,261,0,97,336,21,9,96.8655172413793,57,20.9714285714286,13,52.8771266540643,0,4,0,1,0,2,0,0,0,6,23,27,50,61,69,68,46,31,33,41,39,13,13,2,305,4081,7,13,1,106,357,318,146,211,0,0,357,"Skull&Spine"
"4093","2017","V54","Other operations on spine",58042,57691,20296,37729,17,110,46112,11463,6,116.464249026494,70,1.87981093855503,0,60.3895895238753,0,0,1,22,22,17,18,20,28,315,774,1442,2484,3554,5367,6688,6432,6362,6327,6908,5383,3696,1607,417,56504,6308,37,931,3,116,57575,57435,602,56973,0,0,57575,"Skull&Spine"
"4094","2017","V56","Primary foraminoplasty of spine",3,3,3,0,0,0,2,1,0,43.5,44,1.5,2,52.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3,1,2,1,0,3,0,"Skull&Spine"
"4095","2017","V58","Primary automated percutaneous mechanical excision of intervertebral disc",7,7,4,3,0,0,6,1,0,108,88,0.666666666666667,1,44.7142857142857,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,0,4,2,0,1,0,0,7,5,2,5,0,0,7,"Skull&Spine"
"4096","2017","V60","Primary percutaneous decompression using coblation to intervertebral disc",28,28,10,18,0,0,28,0,0,143.181818181818,55,2.8,1,45.75,0,0,0,0,0,0,0,0,0,1,3,5,1,3,4,3,4,2,0,1,1,0,0,0,23,14,0,1,0,0,28,24,4,24,0,0,28,"Skull&Spine"
"4097","2017","V62","Primary percutaneous intradiscal radiofrequency thermocoagulation to intervertebral disc",44,44,21,23,0,0,44,0,0,536.875,320,1,1,45.9545454545455,0,0,0,1,1,0,0,0,0,1,2,3,3,2,12,7,8,3,0,1,0,0,0,0,42,2,0,0,0,0,44,42,2,42,0,0,44,"Skull&Spine"
"4098","2017","V66","Other revisional fusion of joint of spine",4,3,4,0,0,0,3,0,0,591.666666666667,269,35.6666666666667,49,63.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,105,0,0,0,0,3,1,2,1,0,0,3,"Skull&Spine"
"4099","2017","V67","Other primary decompression operations on lumbar spine",2193,2156,1089,1103,1,104,2005,32,15,90.5439958592133,63,2.17896239885769,1,57.0036546368205,0,0,0,1,0,1,2,3,4,32,70,93,164,164,184,215,215,224,227,267,184,113,24,2,65,4733,3,37,0,119,2037,102,1942,95,0,0,2037,"Skull&Spine"
"4100","2017","V68","Other revisional decompression operations on lumbar spine",203,201,89,114,0,12,182,5,2,118.921348314607,76,2.68527918781726,1,53.8866995073892,0,0,0,0,0,0,0,0,1,1,4,9,22,28,21,20,25,19,19,12,18,1,3,0,5,521,0,3,0,14,187,8,180,7,0,0,187,"Skull&Spine"
"4101","2017","W01","Complex reconstruction of thumb",65,65,35,30,0,0,59,6,0,130.357142857143,105,1.97560975609756,1,20.1076923076923,0,28,11,4,0,0,0,0,0,0,0,4,2,3,2,2,0,6,1,1,0,0,1,0,24,81,0,5,0,0,65,29,36,29,0,0,65,"Joint"
"4102","2017","W02","Other complex reconstruction of hand",234,232,123,111,0,8,217,7,0,106.86,89,1.77894736842105,1,48.5021459227468,0,3,0,1,0,3,7,2,3,9,16,15,16,12,20,24,31,23,21,15,6,6,0,0,137,159,2,15,0,8,224,152,78,146,0,0,224,"Bone"
"4103","2017","W03","Complex reconstruction of forefoot",3080,3054,703,2377,0,10,3020,23,1,110.444367176634,88,1.97126895450918,1,57.5416395575797,0,4,8,23,14,9,6,7,8,49,58,82,81,94,233,436,449,449,409,373,193,67,21,1,1816,2523,4,112,0,11,3043,1928,1138,1905,0,0,3043,"Bone"
"4104","2017","W04","Complex reconstruction of hindfoot",2188,2166,1035,1153,0,29,2096,39,2,120.510847107438,100,3.80433686333838,2,56.2472988505747,1,1,20,53,13,8,9,9,14,47,52,60,85,114,139,206,265,258,278,265,158,85,30,5,171,7659,0,46,0,31,2135,217,1923,212,0,0,2135,"Bone"
"4105","2017","W05","Prosthetic replacement of bone",732,708,329,403,0,104,514,50,40,64.4942528735632,41,14.8992592592593,10,58.316829846583,1,0,5,36,4,4,3,5,6,21,12,19,29,20,41,50,50,60,78,95,82,54,28,14,16,10279,0,3,0,144,564,19,549,15,0,564,0,"Bone"
"4106","2017","W06","Total excision of bone",6411,6333,1537,4874,0,38,6254,37,4,102.549825174825,80,2.4952658412236,1,61.4066215413475,8,3,5,24,6,6,11,4,5,51,75,67,112,135,280,661,1005,1109,1151,959,476,197,42,5,5005,3437,4,222,0,42,6291,5227,1162,5129,0,0,6291,"Bone"
"4107","2017","W07","Excision of ectopic bone",83,82,53,30,0,0,78,2,2,94.8783783783784,68,6.22448979591837,1,46.4390243902439,0,0,2,4,0,0,3,1,1,2,6,4,5,10,8,10,4,7,1,5,4,3,2,0,33,333,0,5,0,2,80,38,43,37,0,0,80,"Bone"
"4108","2017","W08","Other excision of bone",8679,8497,4054,4624,1,365,7969,149,14,94.5482317324893,70,4.01906614785992,1,47.7150258400927,2,39,114,368,100,78,91,76,69,347,453,495,552,589,837,979,949,703,639,572,305,162,86,25,5959,11255,121,411,0,379,8118,6370,2160,5958,0,0,8118,"Bone"
"4109","2017","W09","Extirpation of lesion of bone",2531,2492,1316,1215,0,97,2319,64,12,79.3103279490945,59,4.23368251410153,1,35.481398177496,15,32,128,333,82,57,53,33,53,194,182,180,169,129,171,141,153,121,105,97,55,24,16,1,1252,5582,15,229,0,109,2383,1481,989,1394,0,2383,0,"Bone"
"4110","2017","W10","Open surgical fracture of bone",107,103,51,56,0,12,76,10,5,79.6349206349206,53,5.32142857142857,3,46,0,2,1,4,0,1,2,1,2,11,5,9,2,7,11,5,7,13,12,7,1,3,1,0,21,421,4,2,0,17,86,23,68,18,0,86,0,"Bone"
"4111","2017","W11","Other surgical fracture of bone",6,6,3,3,0,0,5,1,0,54.25,55,1.2,1,30.3333333333333,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6,0,2,0,0,6,3,3,3,0,6,0,"Bone"
"4112","2017","W12","Angulation periarticular division of bone",1792,1788,698,1094,0,6,1744,37,1,101.068365444375,84,2.38984674329502,1,48.0408963585434,0,19,52,65,20,18,12,8,10,48,50,65,92,140,194,272,236,166,149,96,51,17,5,0,742,2510,2,39,0,7,1781,781,1005,776,0,0,1781,"Bone"
"4113","2017","W13","Other periarticular division of bone",6947,6938,1665,5281,1,16,6799,121,2,84.8276770494344,65,2.31107424305268,1,48.4508999566286,1,52,213,285,67,58,49,40,44,215,258,318,326,426,620,826,934,730,665,496,211,65,14,4,4507,5638,0,151,0,18,6920,4658,2280,4640,0,6920,0,"Bone"
"4114","2017","W14","Diaphyseal division of bone",684,684,143,541,0,3,674,7,0,110.837398373984,81,2.95876288659794,2,47.7856093979442,0,9,22,20,4,13,6,9,13,26,24,29,33,40,62,70,70,78,74,50,18,10,1,0,487,590,1,11,0,3,681,498,185,496,0,0,681,"Bone"
"4115","2017","W15","Division of bone of foot",6119,6025,1028,5090,1,11,5956,58,0,102.536688368819,84,1.80421481985044,1,53.0751596528574,0,7,17,96,40,40,41,39,33,163,222,217,280,369,529,784,849,753,683,566,250,102,26,1,4635,2698,2,206,0,11,6014,4841,1256,4758,0,0,6014,"Bone"
"4116","2017","W16","Other division of bone",2624,2607,1191,1433,0,83,2422,95,7,118.731774415406,97,3.70916114790287,2,39.0536809815951,0,45,137,219,64,55,51,42,36,169,155,141,175,145,233,233,231,155,139,88,66,19,6,4,781,6695,21,91,1,90,2517,872,1681,836,0,0,2517,"Bone"
"4117","2017","W17","Other reconstruction of bone",655,648,306,349,0,35,578,32,3,98.2960784313725,78,4.21671018276762,3,39.0910493827161,0,11,28,58,12,20,20,9,15,36,33,39,39,39,52,62,56,38,29,26,16,7,2,1,266,1568,14,20,0,38,610,286,344,266,0,0,610,"Bone"
"4118","2017","W18","Drainage of bone",208,188,140,68,0,48,134,4,2,64.7563025210084,43,7.78,4,38.4295024390244,1,7,11,19,3,4,5,3,2,11,8,15,17,14,14,25,8,12,8,6,4,5,2,1,44,1190,1,10,0,50,138,54,102,36,0,138,0,"Bone"
"4119","2017","W19","Primary open reduction of fracture of bone and intramedullary fixation",27295,24766,13852,13442,1,18430,5150,1078,108,24.6730824475725,4,7.73393170329103,3,51.2494344307523,1,347,1309,1814,358,347,258,263,311,1641,1569,1402,1188,936,1102,1239,1263,1219,1272,1456,1552,1991,2203,2144,3502,175738,1678,672,5,18538,6228,4174,5276,952,6228,0,0,"Bone"
"4120","2017","W20","Primary open reduction of fracture of bone and extramedullary fixation",40253,36903,19820,20432,1,22281,11558,2769,295,13.579476861167,3,4.52583783085027,2,48.5040369539198,7,116,623,1154,399,385,391,502,560,2833,2839,2492,2427,2338,2913,3056,3433,3070,2936,2601,1827,1497,1056,649,6241,154031,2643,1380,20,22576,14327,7621,11615,2712,14327,0,0,"Bone"
"4121","2017","W21","Primary open reduction of intra0articular fracture of bone",2767,2537,1360,1407,0,1659,637,222,19,18.2417840375587,4,4.52296983758701,2,48.843115942029,0,19,30,95,37,38,17,36,35,177,194,181,149,146,161,197,237,215,230,216,143,128,61,18,413,10444,167,67,0,1678,859,480,710,149,859,0,0,"Bone"
"4122","2017","W22","Other primary open reduction of fracture of bone",599,562,402,197,0,443,94,16,9,16.1587301587302,2,8.42253521126761,4,41.1183110367893,2,16,30,37,9,12,5,2,9,49,43,42,39,38,46,53,31,22,36,22,22,11,15,7,64,4230,48,12,0,452,110,76,96,14,110,0,0,"Bone"
"4123","2017","W23","Secondary open reduction of fracture of bone",12909,11723,5419,7490,0,6578,4167,888,90,20.9727891156463,4,4.97199509403107,2,50.3303779748017,0,41,177,307,77,75,88,100,132,760,712,781,759,780,998,1132,1228,1122,1119,1001,641,443,268,117,2357,51526,824,423,10,6668,5055,2780,3966,1089,5055,0,0,"Bone"
"4124","2017","W24","Closed reduction of fracture of bone and internal fixation",42454,37983,18487,23966,1,31831,4752,1274,126,9.984,2,9.24529263816192,6,58.5761431037745,4,897,3024,2578,409,268,264,251,287,1412,1318,1083,910,919,1009,1242,1465,1608,2089,2682,3203,4523,5426,5413,4114,323348,3443,856,26,31957,6026,4970,5321,705,6026,0,0,"Bone"
"4125","2017","W25","Closed reduction of fracture of bone and external fixation",1659,1490,977,682,0,1201,220,42,27,6.65625,2,9.12128922815946,5,44.0828258221681,0,30,81,98,19,14,14,9,18,95,119,115,103,107,110,148,123,98,81,85,65,47,36,27,159,12348,139,22,1,1228,262,181,233,29,262,0,0,"Bone"
"4126","2017","W26","Other closed reduction of fracture of bone",18563,17877,9861,8702,0,14338,2487,1008,44,4.52620396600567,1,1.69089806642862,1,28.3449385794473,17,1767,4793,4370,384,175,88,79,90,374,361,303,264,278,358,421,476,465,489,599,530,646,677,524,2357,28653,5803,825,21,14382,3495,3182,2896,599,3495,0,0,"Bone"
"4127","2017","W27","Fixation of epiphysis",1163,1149,636,527,0,168,823,148,10,88.3364611260054,66,1.92256637168142,1,11.790838375108,0,25,164,869,68,19,5,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,254,1717,11,121,0,178,971,375,658,313,0,0,971,"Bone"
"4128","2017","W28","Other internal fixation of bone",32745,32145,17263,15480,2,2707,25056,4329,53,76.9183815531869,53,3.51338028169014,1,38.5122931351517,7,930,2806,3219,582,439,364,328,359,2036,2275,1928,1866,1748,2093,2263,2185,1940,1716,1496,924,605,349,172,22238,37399,1092,1974,8,2760,29385,24212,7657,21728,0,29385,0,"Bone"
"4129","2017","W29","Skeletal traction of bone",216,195,148,68,0,153,23,13,6,47.9523809523809,26,19.8819875776398,13,37.3718878504673,12,47,13,8,4,2,3,0,0,9,7,7,2,5,10,7,10,10,11,11,5,6,13,12,23,3320,16,1,0,159,36,24,32,4,0,36,0,"Bone"
"4130","2017","W30","Other external fixation of bone",3635,3390,2239,1396,0,905,1974,455,56,37.2675078864353,20,7.52623294858342,2,42.6525376464027,0,41,134,258,48,49,41,34,53,206,240,218,250,229,284,344,310,271,214,156,93,53,41,19,1442,14789,146,244,1,961,2429,1686,1302,1127,0,2429,0,"Bone"
"4131","2017","W31","Other autograft of bone",322,317,225,97,0,12,266,38,1,84.6724137931034,57,2.45581395348837,1,39.6490683229814,0,3,4,7,2,3,5,4,7,36,48,35,23,18,28,26,22,17,13,7,8,4,1,1,99,641,1,38,0,13,304,137,175,129,0,304,0,"Bone"
"4132","2017","W32","Other graft of bone",119,112,73,46,0,12,96,2,2,74.5833333333333,55,4.6875,2,43.6134453781513,0,1,0,2,1,1,0,1,2,12,11,12,11,12,12,13,2,6,8,4,5,1,0,2,34,432,2,4,0,14,98,38,67,31,0,98,0,"Bone"
"4133","2017","W33","Other open operations on bone",2676,2433,1758,918,0,872,1433,109,19,63.6528758829465,34,7.38092105263158,2,47.4477354277063,3,63,61,109,26,15,13,28,23,142,148,144,147,172,230,232,241,183,214,160,127,87,52,22,940,12167,225,111,0,891,1542,1051,936,606,0,1542,0,"Bone"
"4134","2017","W34","Graft of bone marrow",185,166,105,80,0,26,66,71,3,52.9830508474576,30,44.0188679245283,38,19.8098159509202,6,25,33,24,5,9,1,4,0,9,8,5,4,4,6,6,5,6,3,0,0,0,0,0,10,7168,0,3,0,29,137,13,127,10,0,137,0,"Other"
